Bx(nT),By(nT),Bz(nT),Sampling frequency (Hz)
8678.03,2630.61,58061.98,
8677.83,2631.39,58063.01,
8684.75,2639.12,58069.47,
8678.6,2632.75,58063.53,
8681.69,2636.86,58067.28,
8678.96,2634.51,58065.22,
8678.19,2633.29,58063.87,
8680.74,2634.72,58064.7,
8679,2632.9,58062.89,
8679.45,2635.93,58065.86,
8682.23,2638.05,58067.49,
8681.12,2636.12,58065.28,
8676.27,2631.08,58060.63,
8679.82,2635.45,58064.73,
8680.57,2637.37,58066.36,
8683.41,2640.16,58068.79,
8681.79,2638.84,58067.33,
8676.24,2632.29,58061.21,
8680.68,2637.91,58066.27,
8680.09,2637.95,58066.18,
8678.29,2636.31,58064.5,
8681.35,2639.22,58066.72,
8678.84,2636.52,58064.1,
8682.63,2641.99,58069.07,
8681.07,2639.22,58066.14,
8680.87,2639.61,58066.59,
8680.65,2640.86,58067.9,
8679.75,2638.59,58065.28,
8674.99,2633.74,58060.86,
8679.15,2639.01,58065.41,
8677.84,2638.47,58065.02,
8680.54,2642.58,58068.72,
8675.36,2636.37,58062.67,
8679.26,2639.88,58065.65,
8679.96,2639.71,58064.9,
8682.22,2644.59,58069.86,
8681.6,2643.63,58068.41,
8678.52,2640.27,58065.1,
8684.19,2647.77,58071.83,
8682.89,2646.38,58070.21,
8678.18,2641.86,58066.14,
8676.24,2641.82,58066.08,
8672.36,2636.77,58061.17,
8678.05,2642.02,58065.42,
8680.19,2646.81,58069.73,
8678.91,2643.2,58065.72,
8672.89,2638.46,58061.47,
8675.36,2640.77,58063.47,
8675.97,2641.45,58063.71,
8677.62,2645.5,58067.36,
8682.28,2650.61,58071.54,
8676.82,2645.2,58066.26,
8675.77,2643.58,58064.33,
8675.56,2643.26,58063.62,
8672.6,2639.8,58060.15,
8671.16,2639.46,58059.88,
8672.21,2640.58,58060.59,
8676.83,2646.3,58065.71,
8679.52,2648.05,58066.68,
8682.03,2652.28,58070.6,
8677.14,2646.8,58065.14,
8676.55,2645.36,58063.53,
8677.5,2648.36,58066.47,
8675.94,2645.78,58063.54,
8673.75,2643.58,58061.3,
8678.56,2648.88,58066.03,
8677.96,2648.45,58065.17,
8671.58,2643.87,58061.52,
8674.74,2646.28,58063.19,
8678.43,2650.62,58066.55,
8667.83,2639.15,58056.21,
8675.12,2647.34,58063.25,
8674.81,2646.76,58062.04,
8674.67,2647.03,58062.25,
8671.58,2644.42,58059.72,
8675.76,2649.65,58064.34,
8676.25,2648.28,58062.17,
8674.29,2648.13,58062.31,
8677.27,2649.12,58062.25,
8678.91,2653.23,58066.29,
8679.67,2654.01,58066.39,
8680.43,2655.9,58068.21,
8678.58,2654.45,58066.61,
8680.33,2656.19,58067.89,
8679.22,2653.39,58064.85,
8673.93,2648.16,58060.12,
8677.13,2651.1,58062.45,
8677.68,2652.05,58062.92,
8673.46,2647.89,58059.08,
8682.11,2658.39,58068.56,
8683.67,2659.17,58068.79,
8678.92,2654.31,58064.13,
8678.87,2652.89,58062.66,
8681.42,2656.03,58065.09,
8680.67,2655.48,58064.55,
8680.74,2654.52,58063.27,
8679.41,2652.69,58061.61,
8684.44,2660.13,58068.66,
8686.57,2661.89,58069.86,
8681.46,2655.4,58063.59,
8681.94,2656.51,58064.81,
8685,2660.18,58068.06,
8687.67,2662.56,58069.84,
8681.32,2652.64,58060.24,
8685.45,2659.63,58067.05,
8684.8,2658.55,58065.85,
8681.15,2653.44,58060.89,
8679.49,2652.12,58059.7,
8682.54,2655.4,58062.63,
8680.24,2655.46,58063.29,
8688.07,2662.83,58069.21,
8679.08,2652.82,58060.04,
8688.1,2662.05,58068.06,
8685.51,2657.97,58063.85,
8684.65,2658.39,58064.66,
8687.18,2661.01,58066.96,
8685.21,2657.85,58063.59,
8682.07,2655.56,58062,
8688.8,2662.62,58067.98,
8684.61,2657,58062.5,
8686.84,2660.2,58065.6,
8684.12,2658.02,58063.79,
8688.62,2662.12,58067.03,
8692.37,2667.02,58071.81,
8688.5,2661.5,58066.32,
8685.95,2658.16,58062.98,
8691.44,2664.6,58069.04,
8692.94,2666.47,58070.46,
8693.29,2665.62,58069.45,
8688.64,2661.1,58065.47,
8691.94,2665.74,58069.72,
8692.44,2665.86,58069.66,
8686.9,2658.59,58062.9,
8692.79,2665.55,58069.38,
8691.77,2664.74,58068.65,
8697.94,2670.72,58073.73,
8690.03,2660.86,58064.52,
8692.41,2664.57,58068.13,
8690.04,2661.36,58064.95,
8687.42,2659.76,58063.82,
8691.92,2663.81,58067.41,
8691.76,2664.16,58067.53,
8693.56,2666.14,58069.24,
8695.23,2669.66,58072.8,
8695.24,2667.4,58070.15,
8694.81,2668.64,58071.62,
8692.74,2665.48,58068.54,
8690.94,2663.78,58067,
8694.02,2666.96,58069.95,
8697.69,2670.26,58072.52,
8700.19,2674.23,58076.48,
8694.31,2666.81,58069.41,
8690.7,2662.95,58065.84,
8696.63,2669.16,58071.73,
8697.71,2669.98,58071.77,
8686.54,2656.24,58059.43,
8690.45,2662.57,58065.29,
8698.71,2672.5,58074.52,
8695.68,2666.91,58068.8,
8690.95,2662.7,58065.13,
8695.95,2669.29,58071.26,
8690.3,2662.27,58064.63,
8692.85,2664.83,58066.95,
8699.32,2672.2,58073.19,
8695.39,2668.15,58069.73,
8697.38,2670.17,58071.44,
8699.63,2673.34,58074.37,
8695.35,2669.32,58070.6,
8700.54,2675.56,58076.49,
8696.65,2670.7,58071.73,
8700.92,2675.63,58076.13,
8695.61,2669.63,58070.33,
8698.18,2671.5,58071.92,
8696.18,2670.54,58070.96,
8700.05,2675.43,58075.55,
8698.36,2672.56,58072.72,
8700.75,2676.72,58076.63,
8699.9,2675.59,58075.23,
8697.76,2672.52,58072.13,
8698.61,2671.13,58070.35,
8701.65,2678.03,58077.35,
8699.84,2677.11,58076.64,
8692.83,2668.24,58068.27,
8698.17,2673.16,58072.44,
8703.17,2678.51,58077.16,
8696.82,2672.08,58071.52,
8696.01,2671.81,58071.85,
8698,2675.19,58075.05,
8699.89,2676.35,58076,
8701.35,2678.72,58078.27,
8696.55,2673.12,58073.31,
8701.22,2678.96,58079.04,
8695.62,2670.58,58071.09,
8702.9,2679.95,58079.79,
8698.68,2674.52,58075.02,
8698.96,2674.48,58075.45,
8700.58,2676.82,58077.5,
8692.82,2667.66,58069.72,
8701,2675.69,58076.8,
8701.02,2675.75,58077.13,
8700.14,2675.39,58077.43,
8698.62,2673.3,58075.83,
8703.96,2679.76,58082.04,
8702.14,2677.1,58079.76,
8697.27,2671.44,58074.79,
8704.24,2679.32,58082.41,
8704.32,2677.51,58080.11,
8701.81,2675.76,58079.64,
8704.24,2678.49,58081.96,
8705.8,2678.42,58081.98,
8706.56,2680.12,58084.08,
8706.89,2680.69,58084.84,
8706.56,2678.83,58083.05,
8710.15,2680.72,58084.73,
8706.71,2678.89,58083.78,
8704.62,2676.28,58081.6,
8705.84,2675.96,58081.35,
8706.02,2676.86,58082.76,
8711.71,2682.83,58088.32,
8708.28,2678.68,58084.79,
8705.3,2673.72,58080.34,
8702.55,2670.71,58078.26,
8707.29,2676.14,58083.72,
8707.49,2676.59,58084.82,
8712.64,2680.64,58088.41,
8712.37,2681.32,58089.54,
8709.23,2676.33,58085.28,
8709.76,2677.33,58086.75,
8707.65,2674.14,58084.25,
8711.75,2677.56,58087.44,
8715.13,2680.01,58089.77,
8707.33,2672.02,58083.31,
8709.32,2673.5,58084.7,
8712.38,2675.35,58086.73,
8712.53,2677.02,58088.7,
8712.38,2675.41,58087.71,
8713.42,2675.35,58087.8,
8706.87,2668.75,58082.47,
8713.46,2675.2,58088.64,
8715.49,2675.38,58088.65,
8715.5,2676.09,58090.04,
8713.36,2673.76,58088.25,
8714.88,2672.91,58087.15,
8716.89,2674.07,58088.7,
8718.91,2678.71,58093.87,
8718.89,2677.56,58092.97,
8718.95,2676.53,58092.52,
8718.6,2676.85,58093.38,
8717.95,2674.88,58091.9,
8717.94,2674.41,58091.9,
8720.01,2676.39,58094.29,
8721.73,2676.24,58094.1,
8718.26,2672.56,58091.26,
8721.75,2675.74,58094.52,
8720.74,2675.45,58095.18,
8727.89,2680.44,58099.38,
8718.86,2672.57,58093.14,
8720.15,2671.02,58091.53,
8717.98,2669.15,58090.55,
8722.14,2672.41,58093.66,
8723.22,2673.2,58094.43,
8724.64,2675.77,58097.48,
8721.8,2672.43,58094.76,
8725.45,2674.8,58096.77,
8729.89,2680.12,58102.14,
8725.89,2673.41,58095.82,
8718.36,2666.38,58089.89,
8725.79,2672.18,58094.97,
8726.19,2672.96,58096.09,
8726.69,2672.41,58095.49,
8726.67,2674.47,58098.3,
8718.74,2663.23,58087.43,
8723.81,2666.87,58090.8,
8727.32,2671.67,58095.75,
8730.91,2674.61,58098.28,
8728.75,2672.05,58095.84,
8732.11,2676.29,58100.05,
8726.9,2670.33,58094.86,
8727.84,2671.12,58095.73,
8726.61,2668.28,58093.06,
8728.89,2671.79,58096.71,
8725.31,2666.53,58091.61,
8732.12,2673.07,58097.55,
8726.15,2663.98,58088.68,
8729.61,2669.48,58094.41,
8727.74,2665.42,58090.44,
8728.07,2665.74,58090.67,
8730.52,2667.24,58092.11,
8727.66,2664.94,58090.26,
8733,2671.87,58096.93,
8732.4,2670.73,58095.82,
8734.61,2671.84,58096.4,
8723.46,2656.05,58081.36,
8734.59,2670.13,58094.82,
8735.56,2669.67,58094.02,
8728.27,2660.96,58086.11,
8733.61,2666.37,58090.89,
8735.48,2669.49,58093.98,
8732.41,2663.88,58088.07,
8735,2667.07,58091.11,
8734.33,2665.29,58089.18,
8735.47,2666.34,58089.82,
8732.08,2662.14,58085.94,
8737.06,2667.25,58090.43,
8734.39,2664.93,58088.14,
8733.37,2661.32,58084.12,
8734.77,2663.53,58086.21,
8737.09,2666.27,58088.6,
8736.26,2664.55,58086.43,
8736.82,2663.87,58085.35,
8736.25,2663.88,58085.36,
8732.42,2659.37,58080.6,
8736.29,2663.52,58084.46,
8739.34,2666.21,58086.47,
8737.61,2664.97,58085.2,
8736.13,2663.09,58083.11,
8731.77,2657.39,58077.72,
8738.42,2666.59,58086.01,
8735.68,2662.83,58082.14,
8742.29,2669.98,58088.39,
8734.12,2659.46,58078.04,
8738.23,2662.85,58080.43,
8737.97,2663.45,58080.85,
8740.37,2665.95,58082.58,
8740.73,2665.34,58081.29,
8737.48,2662.25,58078.47,
8745.05,2670.09,58084.74,
8739.72,2665.42,58080.5,
8737.92,2662.55,58077.46,
8742.32,2668.08,58082.23,
8740.2,2664.49,58078.27,
8741.5,2666.07,58079.34,
8739.4,2662.91,58076.27,
8741.56,2665.6,58078.27,
8741.37,2665.32,58077.58,
8740.39,2664.39,58076.38,
8739.86,2665.28,58077.23,
8743.7,2669.32,58080.25,
8743.77,2667.73,58078.02,
8742.45,2665.44,58075.46,
8743.4,2666.81,58076.42,
8741.71,2664.51,58073.84,
8744.4,2667.86,58076.65,
8742.76,2666.21,58074.61,
8744.44,2666.8,58074.58,
8741.07,2664.48,58072.45,
8743.35,2666.07,58073.25,
8746.59,2669.54,58076.13,
8741.31,2663.77,58070.16,
8741.67,2664.27,58070.26,
8738.35,2658.95,58064.69,
8739.07,2659.64,58064.77,
8742.04,2663.98,58068.74,
8740.99,2663.94,58068.39,
8744.72,2667.33,58070.77,
8737.99,2659.92,58063.8,
8745.68,2668.25,58070.8,
8745.12,2668.32,58070.6,
8744.39,2668.38,58070.31,
8743.87,2666.04,58067.11,
8742.99,2666.23,58067.13,
8743,2665.31,58065.79,
8746.16,2670.89,58070.71,
8747.68,2672.14,58071.13,
8751.08,2676.83,58074.89,
8738.95,2660.53,58059.04,
8744.84,2668.25,58065.85,
8743.77,2666.6,58063.91,
8749,2673.33,58069.48,
8741.97,2665.65,58062.25,
8739.96,2664.25,58060.79,
8744.87,2670.16,58065.85,
8747.87,2672.48,58067.23,
8739.74,2663.81,58059.27,
8745.6,2669.35,58063.77,
8747.99,2672.37,58066.04,
8742.4,2666.04,58059.97,
8743.1,2667.09,58060.77,
8747.42,2672.8,58065.79,
8744.73,2670.39,58063.24,
8744.79,2668.46,58060.75,
8742.34,2666.14,58058.7,
8748.15,2673.02,58064.32,
8743.6,2669.75,58061.76,
8746.77,2672.69,58063.66,
8744.94,2669.72,58060.4,
8744.93,2670.27,58060.72,
8746.58,2670.51,58060.18,
8746.05,2671.47,58061.01,
8748.53,2672.8,58061.41,
8740.87,2666.83,58056.28,
8749.76,2675.8,58063.89,
8747.7,2675.23,58063.21,
8748.99,2674.83,58062.2,
8747.2,2673.79,58061.13,
8744.78,2669.95,58057.02,
8747.92,2675.02,58061.77,
8749.13,2675.59,58061.73,
8749.56,2676.05,58061.47,
8746.73,2673.74,58059.57,
8746.74,2674.59,58060.05,
8749.56,2677.25,58061.99,
8745.48,2672.15,58056.98,
8749.43,2676.89,58060.97,
8744.73,2671.94,58056.17,
8747.01,2674.87,58058.65,
8742.57,2670.74,58054.56,
8743.97,2672.79,58056.73,
8748.05,2676.21,58059.47,
8740.94,2669.62,58052.71,
8742.17,2672.48,58055.16,
8741.82,2671.6,58053.94,
8742.56,2671.18,58052.94,
8745.1,2676.43,58057.93,
8745.35,2677.09,58058.21,
8747.27,2678.41,58058.86,
8747.67,2679.47,58059.66,
8742.9,2673.19,58053.54,
8748.82,2680.85,58060.53,
8747.19,2678.87,58058.31,
8743.29,2674.48,58053.91,
8743.27,2675.57,58055.23,
8747.24,2679.5,58058.38,
8744.95,2678.31,58057.39,
8742.09,2673.97,58053.06,
8738.79,2669.92,58049.38,
8746.07,2677.1,58055.17,
8741.63,2674.21,58053.2,
8742.17,2674.52,58052.89,
8742.01,2675.06,58053.35,
8744.9,2676.87,58054.32,
8744.88,2678.07,58055.54,
8744.28,2678,58055.29,
8738.72,2672.56,58050.3,
8740.82,2675.16,58052.51,
8738.67,2670.6,58047.7,
8743.32,2678.57,58055.17,
8739.93,2673.31,58049.88,
8741.79,2676.56,58053,
8741.32,2676.44,58052.54,
8742.71,2677.68,58053.23,
8738.58,2673.39,58049.29,
8742.29,2677.05,58052.21,
8743.38,2679.4,58054.3,
8742.74,2678.13,58052.69,
8740.92,2676.16,58050.6,
8741.72,2678.86,58053.5,
8745.12,2683.21,58057.24,
8740.56,2678.27,58052.5,
8744.33,2682.55,58056.25,
8743.79,2682.77,58056.45,
8740.74,2678.21,58051.93,
8740.93,2679.32,58052.84,
8737.46,2675.28,58048.81,
8738.18,2675.83,58048.97,
8738.92,2679.43,58052.72,
8736.12,2677.41,58051,
8736.5,2675.7,58048.7,
8740.13,2680.01,58052.65,
8737.4,2676.12,58048.39,
8733.83,2672.93,58045.65,
8732.68,2672.64,58045.65,
8738.19,2680.46,58053.02,
8736.92,2678.57,58050.76,
8735.3,2676.76,58048.96,
8733.67,2676.69,58049.16,
8740.16,2684.16,58055.76,
8737.61,2680.75,58052.32,
8739.74,2684.1,58055.41,
8735.91,2679.44,58050.82,
8731.26,2672.89,58044.43,
8731.5,2675.21,58047.21,
8736.68,2682.12,58053.51,
8735.52,2681.09,58052.26,
8734,2677.9,58049.15,
8732.83,2676.76,58048.15,
8736.94,2683.1,58054.25,
8739.4,2685.38,58056.02,
8737.26,2684.29,58055.35,
8734.41,2681.67,58052.89,
8731.66,2676.12,58047.41,
8736.13,2683.17,58054.19,
8733.55,2678.69,58049.86,
8733.38,2679.18,58050.5,
8739.87,2686.8,58057.32,
8734.27,2681.21,58052.54,
8736.55,2682.21,58053.01,
8736.92,2684.95,58056,
8730.62,2676.33,58047.7,
8732.65,2679.54,58050.93,
8730.87,2678.07,58049.7,
8730.76,2678.04,58049.65,
8738.65,2686.61,58057.21,
8724.73,2671.87,58043.95,
8730.48,2678.76,58050.33,
8730.27,2677.82,58049.25,
8723.7,2671.03,58043.17,
8728.74,2677.18,58048.81,
8729.13,2677.8,58049.24,
8728.2,2676,58047.38,
8729.37,2678.84,58050.37,
8729.49,2680.4,58051.61,
8724.71,2676.13,58048.22,
8731.05,2682.86,58053.88,
8731.15,2682.07,58053.23,
8733.82,2686.36,58056.86,
8722.39,2674.56,58046.65,
8727.54,2680.25,58051.79,
8727.38,2680.67,58052.11,
8723.81,2674.8,58046.28,
8725.57,2678.32,58049.68,
8729.61,2683.19,58054.08,
8725.93,2680.23,58051.5,
8727.49,2682.22,58053.28,
8724.05,2678.84,58050.05,
8725.12,2679.11,58050.14,
8730.5,2686.15,58056.48,
8725.47,2680.73,58051.64,
8726.35,2681.92,58052.5,
8724.17,2678.64,58049.18,
8721.01,2676.87,58047.68,
8718.75,2674.4,58045.46,
8723.26,2680.07,58050.58,
8722.29,2678.52,58048.96,
8722.41,2679.92,58050.46,
8722.81,2680.72,58051.26,
8725.61,2682.4,58052.34,
8721.44,2678.87,58049.52,
8720.25,2678.48,58049.25,
8721.52,2680.1,58050.81,
8724.09,2682.45,58052.46,
8722.05,2680.76,58051.26,
8720.54,2677.21,58047.5,
8725.87,2684.96,58054.84,
8718.6,2677.16,58047.49,
8723.75,2681.16,58050.68,
8719.93,2678.53,58048.63,
8720.81,2679.39,58049.36,
8722.39,2681.97,58051.64,
8721.27,2681.28,58051.13,
8722.67,2683.08,58052.34,
8722.77,2684.73,58054.11,
8719.72,2681.2,58050.75,
8714.64,2675.38,58045.05,
8721.28,2681.41,58050.26,
8719.73,2680.22,58049.07,
8724.01,2687.33,58055.87,
8720.35,2683.51,58052.18,
8718.04,2681.56,58050.25,
8721.57,2684.57,58052.5,
8720.56,2683.67,58051.56,
8719.41,2681.09,58048.61,
8719.05,2682.37,58050.18,
8718.17,2681.54,58049.09,
8720.53,2683.78,58050.64,
8716.58,2680.14,58047.25,
8717.65,2681.92,58049.05,
8723.03,2687.57,58053.62,
8718.69,2682.54,58048.67,
8719.77,2682.85,58048.69,
8717.94,2683.1,58049.07,
8718.73,2684.07,58049.9,
8719.76,2685.4,58050.82,
8715.75,2679.86,58045.23,
8719.47,2684.5,58049.45,
8715.17,2679.78,58044.82,
8719.86,2684.88,58049.32,
8720.79,2688.32,58052.82,
8714.3,2680.78,58045.68,
8716.64,2681.96,58046.21,
8721.32,2688.63,58052.34,
8720.47,2687.33,58051.01,
8722.88,2687.81,58050.64,
8718.63,2684.4,58047.66,
8716,2682.6,58046,
8719.58,2687.46,58050.5,
8719.98,2687.28,58049.82,
8718.15,2683.48,58045.7,
8718.09,2683.48,58045.53,
8720.16,2687.63,58049.52,
8716.32,2683.16,58045.1,
8717.1,2683.03,58044.64,
8720.51,2685.96,58046.96,
8720.86,2687.19,58048.07,
8720.03,2686.86,58047.71,
8719,2686.9,58047.97,
8722.93,2692.23,58052.52,
8719.13,2687.03,58047.64,
8720.97,2688.93,58049.04,
8719.29,2686.41,58046.45,
8719.4,2687.14,58046.94,
8720.7,2689.54,58049.24,
8716.17,2684.32,58044.09,
8719.08,2686.14,58045.16,
8720.16,2688.05,58046.71,
8719.41,2687.67,58046.32,
8720.27,2688.49,58046.59,
8720.07,2689.6,58047.79,
8719.22,2688.64,58046.47,
8718.64,2688.3,58046.05,
8715.65,2685.33,58042.98,
8717.96,2686.61,58043.71,
8719.09,2689.7,58046.75,
8718.98,2689.62,58046.25,
8719.51,2688.58,58044.84,
8719.9,2690.22,58046.29,
8725.65,2698.1,58053.7,
8721.53,2692.3,58047.89,
8721.56,2692.17,58047.62,
8722.72,2694.58,58049.45,
8720.22,2691.05,58046.06,
8723.78,2694.67,58048.82,
8722.39,2693.23,58047.47,
8721.55,2692.77,58047.05,
8723.32,2693.86,58047.73,
8723.22,2692.7,58046.16,
8720.89,2692.99,58046.95,
8723.75,2694.79,58048.29,
8721.99,2691.54,58044.6,
8720.23,2690.77,58043.98,
8723.26,2694.56,58047.31,
8720.84,2691.25,58043.81,
8719.22,2691.6,58044.35,
8723.81,2695.26,58046.99,
8721.58,2694.07,58045.98,
8719.72,2690.9,58042.35,
8718.86,2690.87,58042.41,
8724.07,2695.61,58045.96,
8726.25,2698.24,58048.03,
8725.25,2697.88,58047.71,
8727.78,2702.3,58051.68,
8725.53,2700.42,58049.67,
8725.36,2700.76,58049.75,
8725.29,2699.97,58048.43,
8717.65,2690.26,58038.99,
8720.95,2694.73,58043.06,
8727.97,2703.67,58051.35,
8725.3,2700.6,58047.82,
8724.28,2699.62,58046.68,
8723.73,2697.3,58043.68,
8725.27,2700.56,58046.89,
8730.05,2706.57,58051.89,
8722.37,2698.35,58044.16,
8725.08,2702.3,58047.59,
8727.73,2702.92,58047.17,
8726.62,2703.8,58048.14,
8729.5,2706.44,58049.96,
8729.13,2706.14,58049.66,
8729.38,2707.31,58050.45,
8721.95,2697.91,58041.39,
8732.96,2711.85,58054.36,
8729.44,2706.95,58049.11,
8730.02,2706.12,58047.66,
8730.7,2707.64,58049.03,
8730.89,2707.35,58048.25,
8731.04,2709.85,58050.79,
8732.49,2710.56,58050.64,
8725.17,2704.86,58045.98,
8733.52,2713.39,58053.13,
8723.24,2701.25,58041.52,
8726.01,2705.63,58045.76,
8731.29,2712.67,58052.14,
8729.54,2707.85,58046.97,
8728.22,2707.62,58046.77,
8733.14,2712.36,58050.49,
8734.08,2714.08,58052.02,
8733.93,2715.39,58052.98,
8733.25,2712.98,58050.3,
8732.45,2714.26,58051.74,
8734.12,2715.31,58051.99,
8732.51,2711.08,58047.37,
8733.16,2713.77,58050.02,
8737.09,2717.27,58052.35,
8730.5,2712.08,58047.61,
8736.05,2718.4,58053.36,
8734.7,2716.66,58051.45,
8733.92,2716.58,58051.02,
8735.92,2719.16,58053.34,
8738.54,2721.38,58054.91,
8736.91,2719.95,58053.22,
8734.85,2716.5,58049.79,
8729.03,2710.89,58044.91,
8744.99,2728.8,58060.9,
8739.48,2723.15,58055.77,
8736.77,2719.35,58051.94,
8740.05,2723.48,58055.61,
8739.54,2721.73,58053.81,
8740.78,2723.24,58055.21,
8739.36,2721.78,58054.09,
8735.35,2717.51,58050.26,
8741.62,2726.28,58058.41,
8740.93,2724.45,58056.42,
8737.13,2718.07,58050.29,
8736.88,2717.72,58050.04,
8741.39,2725.48,58057.57,
8741.25,2722.6,58054.39,
8742.28,2724.14,58055.88,
8742.38,2725.17,58057.04,
8741.28,2724.06,58056.25,
8739.87,2720.28,58052.38,
8740.93,2723.82,58056.34,
8744.6,2727.12,58058.86,
8742.06,2724.85,58056.93,
8737.33,2717.95,58050.34,
8737.98,2719.27,58051.86,
8739.47,2720.77,58053.22,
8744.41,2726.14,58058.17,
8741.8,2721.92,58054.12,
8744.22,2725.37,58057.52,
8743.52,2724.22,58056.45,
8745.34,2726.39,58058.48,
8745.39,2725.71,58057.82,
8746.23,2727.04,58059.07,
8745.91,2726.66,58058.88,
8742.2,2722.46,58055.01,
8742.36,2721.33,58053.81,
8744.93,2725.03,58057.27,
8747.25,2729.64,58061.95,
8744.04,2723.54,58055.79,
8744.86,2723.47,58055.81,
8745.89,2724.99,58057.21,
8751.45,2730.3,58061.45,
8745.37,2725.16,58057.17,
8740.49,2718.95,58051.39,
8750,2728.25,58059.61,
8748.62,2726.95,58058.25,
8746.76,2724.51,58056,
8747.63,2725.51,58056.64,
8753.17,2733.15,58064.13,
8748.99,2726.74,58057.75,
8748.73,2726.34,58057.29,
8751.17,2727.78,58058.12,
8751.13,2728.45,58059.03,
8750.62,2726.72,58057.01,
8752.29,2731.43,58061.98,
8750.08,2728.02,58058.61,
8753.02,2728.96,58058.72,
8751.91,2727.51,58057.52,
8751.42,2726.78,58056.78,
8747.95,2723.53,58053.89,
8756.33,2734,58063.55,
8753.29,2731.02,58060.75,
8755.75,2733.55,58062.88,
8751.75,2728.09,58057.61,
8749.98,2727.94,58058.33,
8751.4,2728.58,58058.36,
8755.31,2732.96,58062.1,
8752.75,2728.52,58057.59,
8754.11,2730.29,58059.11,
8746.33,2721.28,58050.97,
8752.37,2728.88,58057.93,
8754.15,2730.32,58058.86,
8753.82,2730.11,58058.5,
8753.79,2729.68,58058,
8752.06,2728.15,58056.5,
8750.87,2727.5,58055.96,
8751.28,2727.33,58055.54,
8758.14,2735.52,58063.02,
8755.52,2731.44,58058.82,
8751.91,2727.69,58055.39,
8748.5,2724.37,58052.55,
8755.59,2731.76,58058.93,
8751.83,2726.39,58053.61,
8752.14,2728.52,58056.18,
8754.32,2729.97,58057.12,
8755.18,2731.58,58058.57,
8757.02,2733.45,58060.22,
8753.91,2730.38,58057.5,
8753.65,2729.78,58056.82,
8757.77,2734.56,58061.06,
8757.42,2732.65,58059.05,
8752.85,2729.54,58056.63,
8757.66,2732.14,58058.29,
8758.1,2732.32,58058.48,
8755.3,2729.53,58055.82,
8754.48,2729.01,58055.7,
8758.03,2732.93,58059.07,
8754.99,2729.7,58056.35,
8756.79,2733.16,58060.12,
8763.29,2738.33,58064.15,
8760.5,2733.55,58059.46,
8760.09,2734.06,58060.23,
8757.45,2731.32,58057.94,
8762.09,2736.3,58062.63,
8761.92,2735.08,58061.41,
8761.22,2733.52,58059.91,
8763.53,2735.35,58061.56,
8762.14,2733.8,58060.3,
8766.93,2740.2,58066.66,
8765.42,2736.73,58063.05,
8762.45,2733.6,58060.55,
8759.67,2730.16,58057.64,
8767.18,2736.81,58063.63,
8766.17,2736.49,58063.47,
8763.46,2731.87,58059.09,
8762.57,2731.19,58058.93,
8762.91,2731.55,58059.21,
8764.04,2729.49,58056.95,
8762.54,2728.74,58056.65,
8766.74,2733.08,58060.92,
8774.46,2741.6,58068.79,
8771.73,2738.32,58065.88,
8772.29,2739.1,58066.97,
8766.46,2729.85,58058.27,
8766.99,2731.45,58060.2,
8768.86,2732.71,58061.66,
8770.3,2734.35,58063.25,
8771.22,2734.33,58063.41,
8770.08,2734.78,58064.53,
8772.98,2733.91,58063.31,
8770.92,2732.7,58062.71,
8773.09,2734.9,58064.84,
8775.13,2737.35,58067.36,
